Country Name,Country Code,Series,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Late-demographic dividend,LTE,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Late-demographic dividend,LTE,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Late-demographic dividend,LTE,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Late-demographic dividend,LTE,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,6.57471,6.38556,6.41324,6.5282,6.88055,7.31344,7.60412,7.83797,8.02878,8.36012,8.47359,8.64426,8.85887,8.86047,9.19087,9.26888,8.98117,8.88521,8.70283,8.58809,8.5857,8.55823,8.52595,8.64711,9.26346,10.35772,10.87787,12.2806,13.08523,14.53498,16.07512,18.5229,21.16577,23.63285,25.25857,26.68365,27.60297,28.14548,28.72647,30.07132,31.56392,33.26839,35.54368,38.35312,45.07748,47.4734,48.71045,49.5253,50.85148,52.90037,..,..,..,..,..
Latin America & Caribbean,LCN,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean,LCN,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.451174974,3.558549881,..,..,3.434810042,3.800620079,3.862375021,4.178149939,4.017340183,3.956354976,3.745604992,..,3.893320084,3.843010068,4.844409943,5.463550091,4.826159954,4.726890087,5.064234972,5.220625162,5.325860023,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean,LCN,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean,LCN,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,6.92911,7.03386,7.90509,8.84941,10.03788,11.35318,11.76013,12.00668,12.43581,13.00799,13.52828,13.97202,14.19758,14.72614,17.02317,17.64004,16.32231,16.53563,16.94711,16.99734,16.95372,17.29464,17.22337,17.13347,17.32276,19.19433,18.30543,20.36061,20.64296,22.67172,23.09332,24.56677,26.39229,28.07645,29.42428,31.05972,33.49644,35.90838,39.17241,40.33509,41.26629,43.79889,44.80736,46.01908,47.67625,48.87865,50.71154,51.85784,52.71845,52.71709,..,..,..,..,..
Latin America & Caribbean (excluding high income),LAC,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean (excluding high income),LAC,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.660439968,..,..,3.926440001,4.44080019,4.134109974,4.339370012,4.104490042,4.168700218,3.94351995,..,4.128210068,4.058700085,4.851310015,5.497300148,4.922935009,4.966430187,5.064234972,5.220625162,5.325860023,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean (excluding high income),LAC,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean (excluding high income),LAC,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,5.96371,6.66844,7.48746,8.41783,9.67623,11.03873,11.48674,11.73765,12.15832,12.7796,13.27844,13.72792,13.90344,14.16298,16.55927,17.18411,15.7276,15.9466,16.36727,16.40122,16.33427,16.66246,16.5167,16.35194,16.53832,18.48562,17.49839,19.60829,19.82586,21.85488,22.30992,23.78017,25.62141,27.27121,28.66721,30.23173,32.79737,35.13566,38.43078,39.50318,40.25449,42.76535,43.69429,44.83102,46.49322,47.68217,49.55221,50.72414,51.56262,51.55925,..,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,6.17079,6.95028,7.80136,8.72908,9.91731,11.2268,11.57671,11.74126,12.08056,12.64874,13.16571,13.6463,13.86877,14.18856,16.55506,17.16585,15.74499,15.91484,16.33066,16.41863,16.40137,16.75879,16.73439,16.70531,16.94483,18.94085,18.039,20.14613,20.42237,22.37012,22.78926,24.25547,26.09813,27.7376,28.80974,30.35107,32.44693,34.58151,37.66131,38.87436,40.15546,42.97376,44.29329,45.76277,47.57483,48.85942,50.76103,51.84365,52.69842,52.697,..,..,..,..,..
Latvia,LVA,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.15752,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.15374,12.26761,12.3147,12.19744,12.3776,12.48315,12.59091,12.6318,12.73093,12.99904,12.94183,12.9735,13.03085,..,13.07661,..,..,..,..,..,..
Latvia,LVA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.27811,5.52927,5.8243,5.55098,5.29065,5.46503,5.61846,5.07451,4.86113,..,4.71379,4.65674,5.39599,5.55632,5.07271,4.93298,6.5825,6.9804,5.2749,5.31413,4.71299,4.39712,..,..,..,..,..,..,..
Latvia,LVA,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latvia,LVA,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.51272,23.5701,23.3908,23.24266,23.24566,22.9713,23.2367,24.00595,24.66237,25.51988,25.6294,25.82793,24.25945,22.40837,22.76615,26.86086,33.2554,42.75383,50.73215,56.2438,63.49176,67.8093,71.03424,74.60856,75.4192,74.59651,73.0433,72.36354,73.05489,69.05104,67.95347,66.64355,69.0766,70.89794,74.29988,80.60481,88.05743,93.02448,..,..,..,..,..,..
Least developed countries: UN classification,LDC,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.131069899,2.888689995,3.241340041,2.97813499,..,3.148969889,3.385769963,..,..,3.539834976,3.525159955,3.572039962,3.245000005,3.479490042,3.282799959,..,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,1.68168,1.7076,1.75875,1.78484,1.8545,1.82168,1.77464,1.92272,1.93868,2.2149,2.28925,2.31706,2.47103,2.67123,2.80454,2.85886,2.88893,2.91366,2.72981,2.73563,2.82706,2.87706,2.86185,2.98317,2.96121,2.9899,3.0829,3.15372,3.28685,3.51725,3.78845,4.27192,4.36427,4.5283,4.59758,4.96052,5.41678,5.85338,6.49312,7.41114,8.23684,8.78522,9.01586,9.2473,9.32079,9.66496,9.95618,10.05392,10.58371,11.19019,..,..,..,..,..
Lebanon,LBN,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,3.00108,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.09212,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.66652,1.93126,2.22463,2.08467,..,..,..,..,2.84148,2.55271,..,2.64095,2.64619,2.77976,2.58357,2.01479,1.76571,1.61331,1.65252,2.14809,2.43245,..,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,21.15088,20.14297,..,..,21.44129,..,..,..,29.80083,32.50362,30.2059,26.81612,27.69104,..,26.25543,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lending category not classified,LNX,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lending category not classified,LNX,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lending category not classified,LNX,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lending category not classified,LNX,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lesotho,LSO,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.03164,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.82818,..,5.5398,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lesotho,LSO,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,4.64155,4.52651,4.86656,4.23424,..,..,..,..,..,..,..,..,10.09694,6.42841,7.08858,..,..,7.21664,6.20228,..,..,..,8.57703,7.02543,8.64097,..,11.36401,..,12.49935,10.09155,9.36505,10.10045,13.21957,11.10901,12.07966,11.27128,..,12.0835,..,..,..,..,..,..,..,..,7.96332,6.98519,..,..,..,..,..,..
Lesotho,LSO,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49.87584,..,..,..,64.10123,..,..,..,..,64.90466,..,..,..,79.89167,..,..,..,..,..,..
Lesotho,LSO,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,0.43352,0.36865,0.33665,0.45179,0.53122,0.48583,0.6298,0.82017,0.89987,1.0232,0.93668,1.01105,1.05544,1.06355,0.99862,1.25638,1.28786,1.50511,1.59834,1.54251,1.26594,1.26736,2.15749,2.26321,2.39606,2.33132,2.37108,..,..,1.87596,2.01275,2.18349,2.15985,2.60873,..,3.35577,3.59829,..,..,..,..,..,11.45209,11.03836,10.96458,10.18687,..,10.76225,10.19626,..,..,..,..,..,..
Liberia,LBR,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.20452,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liberia,LBR,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.70166,..,..,..,1.77712,1.73466,2.2791,..,..,2.76128,2.58412,..,..,..,..,..,..
Liberia,LBR,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.58196,25.34068,..,..,..,..,34.2478,..,..,..,..,..,..,..,..,..,..,..
Liberia,LBR,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,0.99783,1.03238,1.14146,1.33988,..,1.73909,..,..,1.77863,2.42583,..,..,..,..,..,..,..,2.69937,..,..,..,..,..,..,..,..,..,..,..,8.42363,19.65513,..,..,..,..,..,..,..,..,..,9.53119,..,11.92253,..,..,..,..,..,..,..,..,..,..,..,..
Libya,LBY,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.90698,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Libya,LBY,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.26417,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Libya,LBY,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Libya,LBY,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,3.055,3.48847,4.32682,4.8159,5.77403,6.22254,6.10041,6.59115,6.37216,6.15112,7.47044,8.2473,8.9601,..,9.43114,..,..,..,..,11.30904,..,15.02607,..,..,..,..,..,..,52.14162,48.40505,53.67326,58.62766,60.49736,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,5.32797,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.16051,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.46014,2.43333,..,2.05381,1.92119,2.04837,..,..,2.55604,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.70588,24.60685,24.58022,29.81716,31.62594,36.73095,34.44495,36.01831,43.6751,42.49668,..,37.48871,33.54204,35.02262,35.62193,38.30027,..,..,..,..,..,..
Lithuania,LTU,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.74492,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.86066,12.00101,12.14399,12.2833,12.30739,12.44193,12.55684,12.54758,12.75512,12.9203,13.07721,13.22189,13.30318,..,..,..,..,..,..,..
Lithuania,LTU,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.76492,4.84372,5.44955,6.11601,..,..,5.84038,5.79253,5.10851,5.16916,4.87319,4.82055,4.59055,4.83454,5.57741,5.31274,5.12709,4.76923,4.6095,4.49106,4.22989,4.00394,3.81283,..,..,..,..,..,..,..
Lithuania,LTU,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.44092,..,..,..,..,31.5624,..,..,32.41132,33.24665,32.09876,28.67607,26.31132,25.84796,26.29737,28.48907,32.47757,38.67401,44.62775,50.89682,57.34761,63.07008,69.63042,74.90138,79.72981,82.45318,82.51583,85.74509,89.25217,86.57257,84.05559,79.75163,73.5332,70.40061,69.74054,71.11852,72.41746,73.7303,..,..,..,..,..,..
Low & middle income,LMY,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.916164994,3.508369923,3.684484959,3.394880056,3.67040503,3.527954936,3.631690025,3.818109989,3.668789983,3.857485056,4.314085007,4.006750107,3.930124998,4.101180077,4.364099979,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,5.92174,5.92741,5.99962,6.12722,6.36664,6.65397,6.83675,6.95869,7.15813,7.41263,7.55861,7.80976,7.93219,8.12244,8.52446,8.66293,8.59323,8.66919,8.44559,8.48163,8.52366,8.55908,8.52467,8.56627,8.90352,9.43821,9.91144,10.68209,11.32922,12.28094,13.14288,14.17369,15.37317,16.51475,17.40646,18.16878,19.0746,20.06315,21.18325,22.2242,23.50521,25.33006,26.7388,27.66161,30.25674,31.3985,32.00196,32.50696,33.02792,33.77481,..,..,..,..,..
Low income,LIC,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.151439905,2.971560001,3.272500038,..,..,3.38617003,3.52218008,..,..,3.595175028,4.04365015,3.585759997,3.798424959,4.053530216,3.474649906,3.993020058,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,3.70864,3.59622,3.69195,3.85098,4.16821,4.52143,4.79287,4.99385,5.13521,5.1307,4.99438,4.99506,5.01578,5.06969,5.22546,5.41509,5.5581,5.5884,5.69205,5.67114,5.66717,5.5943,5.43578,5.28334,4.98959,4.76162,4.54812,4.40462,4.45049,4.50363,4.7509,4.98888,5.21016,5.39912,5.75311,6.14525,6.59475,6.9417,7.44614,8.0283,8.56797,8.70062,9.03599,9.16521,9.51469,9.5265,9.43839,9.48924,9.52799,..,..,..,..,..,..
