Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Middle income,MIC,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,..,..,..,..,..,..,..,..,..,..,0.035477847,0.035950361,0.033045182,0.036041511,0.053592807,0.107271886,0.112065232,0.106124399,0.133087324,0.209621893,0.1850044,0.105545843,0.038344015,0.158354746,0.180426485,0.188607151,0.225435177,0.250998871,0.226810821,0.24312144,0.295455796,0.253492321,0.217855411,0.279183338,0.271767072,0.28595069,0.308643409,0.322258879,0.242970201,0.287761126,0.457602787,0.527002736,0.476482667,0.496777396,0.477035647,0.494921786,0.510052407,0.429384848,0.460268548,0.427486032,0.361278157,0.416364788,0.412784655,0.385649346,0.383834458,0.344460878,0.249882577,0.27120696,0.418886727,0.399717838,0.325001477,0.512372582,..,..
Middle income,MIC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,..,..,..,..,..,..,..,..,..,..,0.718281351,0.816268995,1.034094717,1.487872167,6.372364753,5.580678822,6.190355713,6.141486613,5.87280785,9.454174359,10.10546539,6.621645679,4.916537555,5.98040805,6.188397851,6.028675171,2.710834937,4.050769156,3.139157174,4.602166497,5.513174414,2.673079843,2.646940433,3.056508931,2.553794515,2.624279629,3.084198075,2.69047872,1.546740254,2.31734705,4.039601283,3.053245217,3.067843412,3.153511047,3.911907693,5.127802937,5.275523605,4.671394063,5.559146521,2.9354872,3.44736139,4.224086944,3.959223029,3.367917692,2.873214217,1.308275703,1.07392343,1.444735481,2.033247762,1.594413708,0.774259628,1.50390779,..,..
Moldova,MDA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3321.954107,2767.276324,2296.552291,2048.657478,1715.611554,1597.615807,1375.821474,1318.171184,1217.350822,1063.125848,985.7300042,1045.895067,1063.278131,1157.370941,1166.003861,1210.523765,1197.64579,1168.032971,1165.933326,1108.838331,1225.312802,1206.710318,1194.093746,1073.531644,1155.262674,..,..,..,..,..,..,..,..,..
Moldova,MDA,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.23,8.21,7.73,7.87,7.36,7.15,6.68,6.34,5.84,5.9,6.45,6.19,6.2,5.11,5.25,5.35,5.25,5.1,5.16,4.91,5.16,4.92,4.69,..
Moldova,MDA,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.1,53.1,66,64.7,55.1,40.5,27.7,28.7,35.7,10.6,6.5,7.2,6.6,4.5,3.1,2.3,1.6,0.8,0.9,1.1,0.7,0.6,0.4,..,0.3,..,..
Moldova,MDA,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.9,39.5,42.6,36.4,38,35.8,34.9,35,36.3,35.4,34.4,34.7,32.9,32.1,30.6,29.2,28.5,26.8,27,26.3,25.9,25.7,26,..,25.7,..,..
Moldova,MDA,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.6,6,6,6.9,6.7,7,7.6,7.4,7,7.1,7.4,7.3,7.6,8.1,8.5,9,9.2,9.7,9.7,10,10,10.2,10,..,10.1,..,..
Moldova,MDA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.9,3.7,3.7,5.8,5.3,7.9,7.9,10,11.14,8.539,7.366,6.845,6.378,6.374,5.633,4.2,2.723,2.073,2.987,2.937,2.648,2.151,1.873,1.425,1.742,1.557,1.586,1.196,1.466,1.186,0.785,0.897,1.555
Moldova,MDA,Age dependency ratio (% of working-age population),SP.POP.DPND,65.15993795,66.57126407,67.46629189,67.65875311,67.12222726,66.07237639,64.76517489,63.30148143,61.77524635,60.25140209,58.81176005,57.46143154,56.17083406,55.00264246,53.90040777,52.93003937,52.19277936,51.68340231,51.41843749,51.68665101,52.08295551,52.17453211,52.29184511,52.56907598,53.06704568,53.74494669,54.54080082,55.24140273,55.81155246,56.28058152,56.55629069,56.7073629,56.89983136,57.09760962,57.08261766,56.77542173,56.18496142,55.26866267,53.93406153,52.29271411,50.55624622,48.7709381,46.97373097,45.22772135,43.71074472,42.65761304,41.99195156,41.42012562,40.75333174,39.98416074,39.22761094,38.70217156,38.53681974,38.98635099,40.51782548,42.73696735,44.96176065,47.00794002,48.81569291,50.55906743,52.16889163,53.47705035,54.47054396,55.29620723
Moldova,MDA,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15902.89432,13342.06002,9461.427726,9363.593099,6490.353103,6428.839794,6063.140517,6185.839525,5783.485938,5597.465129,5727.079225,6090.034744,6580.278414,7034.357849,7573.617845,8161.473447,8577.02858,8854.833976,9563.698143,9001.234321,9649.950993,10217.30878,10158.38547,11080.06346,11641.12084,11691.07975,12377.36668,13118.82194,13895.50437,14621.24014,13559.26002,15682.07033,15291.12874,15855.27374
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3592857043,3094565871,2319243436,2371813015,1702314268,1752999370,1695122174,1930081169,1698717505,1170782957,1288429392,1480673594,1661818168,1980907435,2598249556,2988342907,3408255451,4401173152,6054824248,5439434272,6974982370,8414352020,8709138635,9496717876,9402090138,7797667197,7980917076,9514404016,11252353421,11736797055,11530746234,13691869264,14510490660,16539436547
Moldova,MDA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.872959971,0.806789994,..,..,..,..,..,0.324050009,0.349029988,0.398649991,0.406219989,0.545570016,0.534630001,0.525569975,0.36649999,0.337639987,0.349070013,0.297829986,0.314630002,0.30735001,0.280039996,0.257889986,0.256260008,0.241449997,0.23511,0.231539994,0.231220007,..
Moldova,MDA,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,756.4300537,755.3843994,717.4130859,698.3411255,723.7979126,820.9470215,801.9594727,760.1660767,777.1533203,768.6384277,736.9018555,925.3121338,946.4829712,912.0096436,923.4938354,903.4178467,823.5336304,774.6791992,781.2416992,768.0222168,..
Moldova,MDA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.41325113,33.26970407,29.00040044,28.92526748,22.27904938,..,22.21659003,27.25836663,29.31823011,31.86664879,32.40950777,32.77915514,38.04099775,29.14365692,27.35995768,27.85442622,27.12827008,29.3674215,28.33006806,26.67454135,27.2406326,27.78359782,28.27180512,32.72227237,29.95543237,32.27836595,..
Moldova,MDA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.37130954,23.67278388,29.40122631,30.20791345,23.96126333,24.5025487,21.24343708,24.79843595,26.7091495,28.78246753,31.6891533,33.30853108,34.24780086,34.36095483,32.6148672,26.33161475,25.60613501,26.12708755,25.09769892,26.24998649,26.19323037,25.71441559,27.54601767,28.21329671,27.64420617,28.73060714,28.6306562,29.34390937,..
Moldova,MDA,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,..,..,..,..,..,..,..,..,..,..,19.2901,19.3071,20.4232,21.7539,22.9707,24.6468,25.4774,26.0676,27.0574,27.7175,28.8363,28.7743,29.0903,29.3148,29.5592,29.7705,30.6019,31.3291,31.5398,31.3624,31.8174,25.6523,20.4074,17.3627,14.0827,12.2594,10.5602,9.6306,8.7855,7.4496,6.8925,7.1786,7.3064,7.8678,7.8885,8.3284,8.1093,8.0228,7.9243,7.8054,8.5021,8.5321,8.3503,7.4915,8.0381,8.2962,8.4201,8.3024,8.8588,9.1064,8.8448,9.647,9.4571,9.9282
Moldova,MDA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..,..,..,..,..,..,..,..,..,..,7.913594985,7.846465776,8.219444916,8.664876379,9.050124421,9.601409896,9.812242754,9.92560631,10.18646486,10.33065167,10.64590621,10.51697249,10.52813487,10.5025532,10.48006075,10.44290577,10.61439299,10.74273413,10.6954784,10.55959198,10.68446616,8.603633124,6.845903927,5.834307247,4.74685219,4.151225789,3.583016687,3.279715762,2.993124552,2.541985967,2.356677749,2.459995854,2.509595948,2.710045956,2.723907925,2.882811783,2.814784064,2.791219703,2.762203307,2.724195374,2.970317438,2.982522803,2.919354591,2.619810474,2.812673319,2.925340041,3.003760721,3.013368593,3.272307248,3.418030916,3.356494746,3.716375126,3.739973915,4.039494129
Moldova,MDA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.526790888,0.874796692,0.005551872,..,0.002028215,0.027390598,0.090425752,0.018629428,0.023784053,0.595899463,1.603560151,0.193435475,0.324050217,0.238023798,0.284927103,0.353821508,0.335665843,0.685021287,0.310258427,0.1931287,0.253826139,0.132510817,0.059321589,0.058937353,0.047264643,0.015996297,0.065815705,0.084563556,0.838479793,1.638104102
Moldova,MDA,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,470000000,483000000,565000000,745000000,795000000,875000000,630000000,465000000,472000000,568000000,644000000,790000000,985000000,1091000000,1052000000,1342000000,1591000000,1283000000,1541000000,2217000000,2162000000,2428000000,2340000000,1967000000,2045000000,2425000000,2706000000,2779000000,2467000000,3144000000,4332000000,4049000000
Moldova,MDA,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..
Moldova,MDA,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.000316526,0.00029477,0.000239482,3.55153E-05,4.61159E-05,0.000285726,0.000481167,0.000323946,0.000237105,0.00027969,0.000207023,0.095462057,0.000162072,0.000267087,0.000335684,8.82226E-05,7.48603E-05,0.000151449,0.000136316,7.29196E-05,6.622E-05,5.04398E-05,5.84474E-05,7.31336E-05,3.54707E-05,1.97114E-06,6.08787E-05,..,..
Moldova,MDA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.019860241,0.027368035,0.017819529,0.005952803,0.024511423,0.046229395,0.027932953,0.024615865,0.023068303,0.022488589,0.037572959,0.02981506,0.051933177,0.104253032,0.07090392,0.041012146,0.065815104,0.052012165,0.039892212,0.029966046,0.013644617,0.008621965,0.0092365,0.01276358,0.010251132,0.006190894,0.011706964,..,..
Monaco,MCO,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Age dependency ratio (% of working-age population),SP.POP.DPND,50.251464,49.61743408,49.84389847,51.39320979,53.09083547,54.43285089,55.24832215,55.33266466,55.60350551,56.59745039,57.26617771,57.72415121,58.24210794,58.26915793,57.95568353,58.15915152,58.60844001,58.53849867,58.05263471,57.12532866,55.8466931,54.26439835,53.22733085,53.30628358,53.6993875,53.97106109,54.18411151,54.30487869,54.25774371,53.68308132,53.10939628,53.25260208,53.69725318,54.11572539,54.50337322,54.9206038,55.27971516,55.5447754,55.67617118,55.55555556,55.44805786,55.90524697,56.73402301,57.50705459,58.18929638,58.67487685,58.85034688,58.7721923,59.69101124,62.85412369,67.21121363,71.54841318,75.76079802,79.68773762,83.21923018,86.52694611,89.37207885,91.69676927,94.29648113,95.43566337,97.07877972,100.4161465,99.84599589,98.1586042
Monaco,MCO,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,293127333.2,327706210.4,402451900.8,523554039.2,563949254.1,711978961.9,735324244.7,811191392.2,1000555218,1209870147,1378175524,1205188648,1143216457,1092560365,1037329604,1082867507,1515234743,1839081463,2000704745,2010083833,2481307077,2480540845,2737049231,2574494356,2720332135,3130309995,3137886995,2840195190,2934593468,2907118641,2654462665,2673723034,2919647982,3597089751,4043551489,4204652899,4586826513,5875790766,6502942245,5474379252,5367561570,6088689808,5742749294,6555591710,7070017324,6264756528,6471290794,6430254653,7184333936,7383496254,6730736283,8623242743,8800430486,9995350547
Monaco,MCO,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.037190001,0.038210001,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,278.8017578,310.6361694,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1624.903592,1707.802016,1755.344078,1822.207249,1688.480994,1624.004269,1762.089314,1540.632165,1442.708752,1233.763665,1211.167018,1004.5625,970.1031962,964.3567952,952.14597,1003.470671,998.7566958,1055.77807,1018.148876,1036.704098,1181.015113,1327.571472,1372.186329,1355.853755,1383.499776,1439.56048,1548.102029,1680.686902,1814.170074,1813.910236,..,..,..,..,..,..,..,..,..
Mongolia,MNG,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.08,8.74,8.89,8.09,7.61,8.23,8.66,8.34,7.77,8.24,8.13,7.59,7.02,7.2,6.87,5.9,6.21,5.97,6.24,6.86,6.42,6.96,..,..
Mongolia,MNG,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.1,..,..,65.6,..,..,..,37.6,..,..,..,..,14.8,..,..,12.6,8.8,5.9,..,4.1,..,8.5,..,6.9,..,..,..,2.4,..
Mongolia,MNG,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.2,..,..,30.3,..,..,..,32.9,..,..,..,..,35.8,..,..,33.1,33.9,33.8,..,32,..,32.3,..,32.7,..,..,..,31.4,..
Mongolia,MNG,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.4,..,..,7.7,..,..,..,7.5,..,..,..,..,7.3,..,..,7.8,7.8,7.6,..,8.1,..,8,..,7.9,..,..,..,8.2,..
Mongolia,MNG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.659,5.843,5.845,5.701,5.5,5.533,5.613,5.755,5.848,5.993,6.111,6.2,6.768,6.854,7.017,7.193,7.2,5.565,5.86,6.549,4.769,3.905,4.231,4.798,4.861,7.235,6.359,5.377,9.269,6.594,7.747,6.211,5.503
Mongolia,MNG,Age dependency ratio (% of working-age population),SP.POP.DPND,77.77654523,81.13170977,84.47525791,87.54695842,90.58618718,93.85519188,97.20399168,100.40852,103.2350919,105.0044256,105.7110549,105.9440327,105.7495488,105.1427971,104.1408382,102.8130647,101.2702016,99.57735708,97.67943177,95.796528,94.10841233,92.51791679,91.01748229,89.62170848,88.35747491,87.25140523,86.31580838,85.52360775,84.76717707,83.77917263,82.43607987,80.85586018,79.13473179,77.34887138,75.55881645,73.78540526,71.99173346,70.09988896,68.01166635,65.59921529,62.87968945,60.05560815,57.28688464,54.67400509,52.31492192,50.30141383,48.69169142,47.50201537,46.73624126,46.41013979,46.49487117,46.64872626,46.89408302,47.58606821,48.68041753,50.08250694,51.72629246,53.51270109,55.41209634,57.42882594,58.9121466,59.63138545,60.00287038,60.00276695
Mongolia,MNG,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6637.819267,5874.255582,5324.487597,5162.09987,5213.846326,5457.685016,5494.32134,5628.106635,5735.843836,5829.166415,5818.243078,5917.070884,6117.982422,6463.789667,7070.667158,7499.848039,8043.996781,8750.134074,9379.854897,9095.976989,9507.118824,10960.09593,12078.91853,13210.09457,13943.42771,13974.59673,13898.1457,14401.53751,15230.24088,15790.69611,14801.34208,14792.25091,15310.43495,16222.86389
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2101394100,2310099100,2552401933,2725736633,2098734600,2186505475,2896178867,3020611600,3204461567,3576966800,2560785660,2379018326,1317611864,768401634.2,925817092.2,1452165005,1345719472,1180934203,1124440205,1057408589,1136896124,1267997934,1396555720,1595297356,1992066808,2523471601,3414055662,4234999704,5623216608,4583850368,7189481999,10409797378,12292770632,12582122604,12226514668,11619892591,11181350649,11480847741,13178094720,14206359018,13312981429,15286441738,17146471714,20325121394
Mongolia,MNG,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.167860001,0.166429996,0.15016,0.187570006,0.26749,0.251729995,0.251800001,0.267769992,0.237760007,0.191210002,0.23827,0.336670011,0.304780006,0.244379997,0.230540007,0.239130005,0.232460007,0.223399997,0.156399995,0.183449998,0.134200007,0.101609997,0.092699997,0.13301,0.100079998,0.085210003,..
